,tweet,class
84,lemme go overdose on antidepressants 🔪✨,1
85,"I honestly don’t know what’s real and what’s parody anymore, but I didn’t dream for most of my life. Then I started taking antidepressants. So I guess I was super duper masculine up until a few months ago.",1
86,"Day 65,66 (surgery) 📌shadowed clinical pharmacist doing med reviews  📌 revise on counselling points for pts on SSRI antidepressant- check bp, check Na level, SSRI takes time to work + the use of PHQ-9 to check depression control",1
87,"Today was day 2 on antidepressants and idk what it was, but I was very swingy - like I tapped and sang in the kitchen, but I also had some bad intrusive thoughts, I mean, like 4/10 bad but definitely juaxtopostiony",1
88,@mamabrianagroff Antidepressants:),1
89,the med ppl didn’t get my antidepressant prescription so i couldn’t take it today and this is the first day in like many months i’ve gone without taking it and i’m starting to feel super sad,1
90,Yesterday was day 1 on antidepressants and it was fine? No notable change,1
91,this is why i refuse to take antidepressants  these are drugs literally designed to make it impossible to face reality   we are isolated from reality 99% of the time as it is  we must cherish the rare moments of sheer terror when we face it,1
92,yeah ima need some antidepressants I can’t keep livin like this :/,1
93,I’m finally allowed to drink again but I can’t because my doctor gave me ✨antidepressants✨,1
94,Are my antidepressants working or am I distracted 🤔🤔,1
95,Once these antidepressants kick in it’s over for y’all,1
96,"ah for fuck sake. I had been a lot more anxious this weekend than usual. The ""pit in stomach"" feeling kept creeping up on me, when it had been gone before. Turns out the fucking antidepressants, prescribed to improve my anxiety, can give you anxiety the first few weeks. FUUUCK.",1
97,boy relationship  antidepressant welcome rose fun positive,1
98,I really be taking my antidepressants with coffee like I don’t know my body reacts to it like it’s crack  🥴                             👉👈,1
99,"@mydogisphat @IWedFred @bernade66158105 We certainly do, and Mrs. Fred is a natural. I’ve had so many giggles and belly laughs courtesy of Mrs. Fred. She’s more effective than an antidepressant.",1
0,"@robertjdenault I believe you meant to say:..why did the DOJ “allow” him to die in prison? My doctor, unprompted after the Epstein “suicide” said to me, “You know I’m also a pathologist? (No). The injuries Epstein suffered could never come from a suicide.” OK. You just confirmed my suspicions.",1
1,"@DavePerrino @KevinKileyCA Well, anyone who commits suicide, their family should be able to bring a lawsuit against the governor.  Agree?",1
2,Nick Drake- Riverman  https://t.co/tj5pXNxxFf via @YouTube   Died too young. A tragic suicide.  A talent who matched the myth. 3 wonderful albums. My favourite Bryter Layter.,1
3,@GnarlsGarvin Cuomo sized nostrils,1
4,@Stenomiumau @Jells0 @Monstr_R6 @SukaizuR6 what if your guys' comments on sukaizu's alt account pushed him to suicide?,1
5,@Scaramucci She committed professional suicide by peddling Trump's lies.,1
6,@Suicide_Magnet 움뭄무!!,1
7,Justin Bieber tá a 10 anos com essa touca na cabeça e esse moletom. Sem contas as músicas péssimas que anda lançando. Qual relevância esse menino ainda tem ?,1
8,Postvention — VA offers support after suicide loss - VAntage Point  https://t.co/QQuaum3Qbm,1
9,🆕EPISODE🆕 Belief in the Theatrical Model   #WW84 #ZSJL #DMZ  You can help support the American Foundation for Suicide Prevention here:  https://t.co/KdTirppJK2   https://t.co/tdain06eTI  https://t.co/228tKSmYy5,1
10,tw // suicide   like at least if someone is gonna do that can u at least put a tw. . . i’m trying to get better thanks -sorry i don’t mean to sound bad if i do - but i mute people like that,1
11,i swear whoever created math wanted suicide rates to go up,1
12,@Overbro6 L,1
13,退院時の体重から少し減って順調なんだけど前よりも吸収すると胃が張って妊婦みたいになるのが早くなった。便は相変わらず5日〜1週間に1回少量あればいい感じ。,1
14,Suicide has hurt a lot this year,1
15,"i assure you, fans raising money for an lgbtq+ organization that focuses on suicide prevention in honor of a fictional character has nothing to do with anyone’s ego",1
16,🆕EPISODE🆕 Belief in the Theatrical Model   #WW84 #ZSJL #DMZ  You can help support the American Foundation for Suicide Prevention here:  https://t.co/gm6QsUDRwJ   https://t.co/TvH31fEd99  https://t.co/JeC3k1btaQ,1
17,"a participação do affleck em suicide squad é maravilhosa, me fez sonhar com um filme só dele",1
18,"@ezralevant @MattWalshBlog Yes, roar the economy to life: - 8 million more in poverty since Covid outset - Drug addiction/alcoholism skyrocketing - Depression/suicide rates at record high levels - Elderly losing desire to live and dying earlier than projected  The cure cannot be worse than this disease!",1
19,"tw // mention of suicide  @pifasso97 hello i saw that you liked a tweet were i talked about suicidal thoughts. were you perhaps scrolling in relevant keywords? idk what you're going through but i wholeheartedly hope everything will be fine eventually, you did great by hanging in+",1
20,"@gabegscampos94 @thegreatyag @lojinhadoiphone Mas gente , tem até Spotify de graça . E outra. Agora para transferir vc precisa ter Apple Music. Não consegue mais passar música sem ter assinatura . Proque agora a transferência e pelo ICloud.",1
21,"My #DCEU ranking Man of steel Shazam Wonder Woman Aquaman Justice League Birds of prey Dawn of Justice Suicide Squad  This might change in the future, but right now its this. I still like all of them, and don't know how to count the Snydercut when/if I see that.",1
22,"@Swordsfall1 I think another important part of ""Batman is the worst billionaire"" is that he's up there with both Spidermen in terms of having villains taking hero turns.  Batman believes in healing &amp; rehabilitation. The other billionaires believe in hiring out the suicide squad for wetworks",1
23,Raining Blood  https://t.co/MahHQGeWZI via @YouTube,1
24,"I don’t usually post about my personal life here but felt the need to share in hopes it may help someone out there. I lost a friend this past week to suicide. Someone who seemed to have his life together. Family, friends, career. No I’m not looking for sympathy. /1",1
25,ESPECIALLY THAT SUICIDE SONG,1
26,This is now suicide*,1
27,My New Header is dedicated for one of my best friends who died by suicide because of the hate against gays &amp; lesbians. My heart hurts for KC so bad that only a few of us truly accepted him. Fly on my sweet prince I love you &amp; always will miss you. 💔🥺 #LGBTQ   ❤️🧡💛💚💙💜🖤🤍🤎  https://t.co/loXVsvIuI5,1
28,@egirlbellaa pics 😔,1
29,@ririhsolo @infintgalaxies @livorleave did you?😂🤣😂,1
30,*لحد مش هيشوفها* (أو ربما هيشوفها) انا اتظلمت جامد ومعرفتش ادافع عن نفسي وبقيت واقفه لا طايله سما ولا ارض ومش فاهمه كل دا بيحصل ليه،وحشتني أيامنا انا وانتي غريبة اني معيطش عليكي وانا اصلا عيوطه  شوفتي كمية الجحود اللي خلتيني فيه؟ 😂 ربنا يوفقك واشوفك احسن وانضف 🖤,1
31,மோட்சம் அடையப்போவதாக நம்பி தற்கொலை செய்துகொண்ட மூன்று இளைஞர்கள்.. நடந்தது என்ன?  #Nirvana #Suicide   https://t.co/OkM6K5ACEA,1
32,You can't debate the ethics of medically assisted suicide until you're first willing to talk about your own death.  https://t.co/Q1Q4fnZoau #人生会議 #アドバンス・ケア・プランニング #京都ＡＬＳ患者嘱託殺人事件,1
33,@AMAs @Caradelevingne I like her dancing in Suicide Squad,1
34,مقدرر اوقف النجده   https://t.co/5WXzVgVIri,1
35,"tsubasa spoilers , suicide ment // the character development man. brb sobbing .  https://t.co/rjKgjyLJ6y",1
36,1330686324853121025,1
37,growin up is suicide and its making me insane,1
38,Tw: medically assisted suicide Canada,1
39,hospital went well and my brain just committed suicide,1
40,@Raionik @AGramuglia Which is why the suicide rate of children &amp; adolescents who identify as queer is so high &amp; conversion therapy has just been made legal again in the US. Like it's 2 seconds to google before you just show your ass.,1
41,"Face à cette tentative de suicide collectif je ne peux m'empêcher de me demander, encore et toujours : dans le fond, il y a une différence entre les religions et les sectes, au-delà du fait d'influencer assez la politique pour qu'on puisse pas lutter contre ?",1
42,"@PunkyMantilla there was an 8 year old in LV who *committed suicide* this year. last year the entire district had one suicide, this semester alone it’s already at 11. and that’s for kids! i feel like an insane person that this doesn’t take priority",1
43,@sedonadrunk yo ya le di dale vos,1
44,A women and three young children are reported dead by police in an apparent murder-suicide. #303MIR   https://t.co/yOgcTeCsyR,1
45, https://t.co/QWIIQg6lZ0 now playing: Love and Suicide by The Trusted @thetrustedband on  https://t.co/1Z48Kh2n9L  https://t.co/MLcFV4kgAK,1
46,How do you explain someone dying from suicide with no camera surveillance at the same place they kept El Chapo,1
47,@Sembrouthes @DonnaWR8 Crazy huh? 22 veterans die of suicide every day🇺🇸,1
48,@imcanyonmoon Decirle hasta que se suicide criticando su físico no creo que sea en joda,1
49,i think my brain just committed suicide,1
50,"@Yr_Conscience AAP association with congress now, will be a political suicide. Congress has gone too far in earning itself an anti-majority tag. AAP should form a third alliance with regional parties minus INC.",1
51,"Remember and keep in mind its important to care for your own wellbeing 1st and foremost, but consider too- depression is up 400%, anxiety 300%, suicide 350%, mental health is a high risk need right now, but do what you can to spread awareness, and uplifting msgs when live 2/2",1
52,The med  field EVER? Did you know males who use cross sex hormones for a long  period  have a chance of ending up in wheel chairs due to bone break down. Did you know allowing you child to medical transition puts them in the highest % of the population  to  commit  suicide.,1
53,Такими темпами я опять начну терять мотивацию к учёбе и тупо сольюсь. А в универе меня никто держать не будет👍👍👍,1
54,Kalief Browder sat in prison for 3 years without a trial for allegedly stealing a backpack. 2 out of 3 of said years were spent in solitary confinement. He died from suicide due to his unlawful imprisonment and the violation of his 6th amendment right,1
55,@kayteixeiraa ai eu fico como?,1
56,"@BlLLNAI tw suicide  i said sorry A LOT. everyone makes mistake, boutta make me kms",1
57,she’s suicide baiting him!,1
58,そこです。自爆しなさい,1
59,"tw suicide , self harm , fb slur mention // permanently muting the fb slur you all make me want to injure myself beyond comprehension",1
60,if iCarly was real today she would be dressing up as a schoolgirl to get Patreon donations from creeps and live-streaming monthly trips through the suicide forest,1
61,"@tapemachines Getting paid bank for minimal effort is cool until he realizes he sold out. In NJ he was a god, here he’s an afterthought",1
62,"@Suicide_Jack211 @FolagoR @Mayichii Bailando en una cárcel de obsidiana neutral ending todos felices 😂😁😂 ellos juntos bailando solos, ante el infinito!",1
63,"@SANatalSA Amhara are so hated. Now that hate going global. In future,  suicide bombers will blow themselves up in tewahedo churches around the world, and nobody will rush over to help the wounded. People will be cheering and laughing while they are begging for help, bleeding to death. lol.",1
64,They definetly don't know how hard you tryin to stay insane. Stay alive and stay away from suicide. THEY DON'T FCKING KNOW,1
65,ola xd  no me suicidé al final good ending 🤝,1
66,@DanielShable Now do suicide and drug overdoses because your drowning in debt from your businesses from not being open,1
67,"This. Stop using suicide arguments in such a flippant, ignorant and passive way. It's not only incorrect but also insensitive.",1
68,帝国,1
69,Statically 4 deaths is slightly less than average for roofers. Their sudden deaths bear no comparison with the suicide due to prolonged despair of the robodebt victims. Hypocrisy writ large! #AuspolSoCorrupt #LNPCorruption,1
70,Are you responsible for all the people committing suicide after losing their livelihoods?,1
71,"@teachaveblue @emmakennytv 2) , I lost my son joe who died in 2018 from an overdose. I have since struggled with my own mental health as resources &amp; help is virtually non existent, I am well aware of the increased rates of suicide and mental health concerns , in exchange for a zero productive lockdown.",1
72,Once again. Looks like the rattle snakes are committing suicide.,1
73,"@worldfreedom321 @DanSegue @Kaka89632277 @W0SI @YohannesTekie2 @RAbdiAnalyst Amhara are so hated. Now that hate going global. In future,  suicide bombers will blow themselves up in tewahedo churches around the world, and nobody will rush over to help the wounded. People will be cheering and laughing while they are begging for help, bleeding to death. lol.",1
74,"@Officialsantan8 So you gonna kill yourself for A bitch? Man there's alot of bitches born, growing every day,    although unapain  ila what I see here ni suicide attempt, which you will end up in cell blocks  and these people of online won't help you, they just feel for you like chaka Khan 😂",1
75,"@AdamCrigler Why would Dominion ever admit there was a possibility of vote switching and fraud? It would be company suicide. Also, how many criminals/thieves etc ever admit to their wrongdoing willingly?",1
76,@GayRepublicSwag @IreneEdelAguil3 You have my prayers! I suffered with depression in the 90s and early 2000s. I felt that the world would be better off without me. I started to commit suicide but I think God just reach down and said oh no you don’t. He knew I had much more to give by living. It will get better!,1
77,@fairychars @ktldixie @N0TDRE4M tw suicide yeah u should stop saying it. ur gonna regret it so much when u do it.,1
78,@joshben71985989 @talbot_valerie @DonaldJTrumpJr Educate yourself and recheck your facts!! We have had NO mass shootings in 26 years and our gun related deaths (including suicide) has more than halved in 30 years although our population has increased by 8 million!  https://t.co/rWqkMWwmJb,1
79,@AEWonTNT @KennyOmegamanX My fucking sweat socks have more swag,1
80,Uno llorando y el otro durmiendo la historia más triste.,1
81,"@gusu_tianzixiao WKWKWKW NANTI ADA ANCEMAN  ""kAlO dRaMa xIao zHaN tAYanG aKu bAkAl sUicIdE""",1
82,ill sound very high school like 12-13 year old nova but god i wish i can do double suicide with dazai 🙃 pls im so willing it hurts,1
83,"Increase in suicide cases amongst #Indian soldiers across boarder and LOC is due to lack of facilities, leave and proper relief system. In addition class division in Indian #Army is further adding fuel to the problems of their #Soldiers  #Fajr  #SurvivorSeries",1
84,"Oh, so they think I wanna die, yeah 'Cause my doors are suicide, yeah Bet my coffin would be nice, yeah    https://t.co/CUHipcmh3Z",1
85,"@twittysh1tty @PaulFea37720720 @Heather_Adactus @Mistikin2 @Jemmapalmer What would you suggest? Where I currently live, the first cause of death for children aged 10-14 is suicide. Are you implying that we should destroy today’s economy, thus creating more despair, in order to rebuild an economic system that removes competitive markets?",1
86,i would be put on suicide watch,1
87,@fairychars @ktldixie @N0TDRE4M tw suicide  i’m one of ur closest friends. stop saying u wanna kys :((,1
88,God you are my strength I know I will overcome this it will soon be over. Suicide is never an option,1
89,nobody   sc rappers : suicide hillstar 999/333 bloodstain shawty!,1
90,"@DFAPHL @teddyboylocsin @robertcobrien Did Teddy complain about having to wake up early for work and dress formally like last week? While his citizens starve to death and commit suicide. Oh, he’s begging for money from the USA for a calamity of his own making.",1
91,"How many influenza, Suicide and drug o.d.'s?",1
92,@rabois Lots of people committing career suicide (if they’re under 35) @zebulgar,1
93,i ain’t seen this bitch since suicide squad,1
94,"Today On The News: Ecstatic Bartender Is Optimistic About Suicide Victims, More At 6",1
95,A decade passed and letters all but died. Ten years that saw her folks divorced and best friends suicide,1
96,tw // suicide  fucking kys — no lol  https://t.co/xG7H4DR1tm,1
97,each day im getting closer to suicide,1
98,"@firanboni @Tseday @Abbaacabsa Amhara are so hated. Now that hate going global. In future,  suicide bombers will blow themselves up in tewahedo churches around the world, and nobody will rush over to help the wounded. People will be cheering and laughing while they are begging for help, bleeding to death. lol.",1
99,Both were/are 17 yrs old.   Kalief Browder (left) was imprisoned without trial for allegedly stealing a backpack. He spent 2 years in solitary &amp; committed suicide.  Kyle Rittenhouse (right) crossed state lines and shot 3 protesters. He is currently out on bail.  https://t.co/d37IAFWVar,1
0,@hauntedriddle a series of unfortunate dicks,1
1,Kkkkkkkk a última coisa que eu preciso agora é de mais um projeto,1
2,"ALEC to Magnus:  Readers:""IT'S HAPPENING. CALM DOWN. WHAT'S THE PROTOCOL??????!!!""  #yatofic  https://t.co/vnPEZYMQTA",1
3,كنت عايزة استفسر بس الناس اللي بت fit in مع اي ناس بسهولة بتعمل كده ازاي؟,1
4,Quanto mais eu faço esse trabalho mais falta fazer,1
5,@RivetRoseQuartz @canadiangirls99 @BullishScandal Hahahah 😂 my God you're hopeless.,1
6,udh lah hopeless bgt gue,1
7,@QuentinDempster @AngusTaylorMP @Matt_KeanMP @FinancialReview Hilarious. Taylor can't price his own hopeless plan and is notoriously bad with numbers. Ask Clover?,1
8,@anas_pawn 😌,1
9,It's hopeless. Might as well give up now.,1
10,Hoje na reunião a mulher perguntou como tava o semestre e eu fiquei uns 5 minutos falando,1
11,I’ve never really known the word ‘hopeless’ until I met you.,1
12,This is hopeless lol #MuvSpace  https://t.co/OmppaZ2WMd,1
13,Would've loved showing my nan these pics. We spent ages in Lon Lon Ranch racing Ingo for Epona because we were both hopeless at it ha  https://t.co/IaUK38G9yH,1
14,"udahlah, hopeless banget gue",1
15,今日はradikoでこちらにお邪魔。 TARAKOさんのインタビューが面白いったらもう… #ごきげんラヂオ,1
16,Winter date with the hopeless romantic #mysticmessenger  https://t.co/E5sTCVdhvS,1
17,@E4rthSea udah,1
18,@RussianTazer @worldsapart1111 @Gavinwtf1 @realDonaldTrump hopeless,1
19,"""The hopeless radicalism of the mainstream"".",1
20,Eu tbm acho mas eu suporto,1
21,I'll be all happy and shit and then as soon as I'm left alone I just realise how fucking depressed I am. I'm so fucking sad and angry and I'm basically hopeless. I've not been myself and I doubt I will be for a fucking while but idk for now I'm pushing through,1
22,"i am so physically miserable, overwhelmed, and anxious that it is critically detrimental to my health, safety, and well-being. i cant keep a job, even though i apply to at least 2 a day. i feel hopeless &amp; worthless",1
23,@Jswxndler  https://t.co/tgcr5KTMU9,1
24,احببت سيمبً لا يبالي صحيح,1
25,So lost and hopeless af.,1
26,i have a bad feeling about my endo and I’m feeling so defeated like the bad news never ends and I know I’m going to get more and I just want to get out of my apartment and I am feeling extra hopeless and tired right now 🙁,1
27,"@anas_pawn @KokichiKcal Wow,I want to try it later..Can you write abt ur results after this diet?And wish you good luck ofc💖",1
28,"@roxylalondeswag Lime, give me my fukin Italian bmt back",1
29,"Cah, bisa review serum scarlett yg acne buat yg pernah nyoba?  Hopeless sm jerawat batu:' sakit bgt huhu",1
30,Time's racing (Please slow down) I gotta find my way out I'm hopeless (But hoping) My lungs won't fail me now 'Cause I'm still breathing  https://t.co/phngYJug2U,1
31,it's kinda funny how i'm such a hopeless romantic yet i tend to be very doubtful of love,1
32,"It might seem trivial, but just trying even though it seemed hopeless is what got us our cat back. Statistically, so many things seem hard but in reality, pure effort, trying to do things in a smart way, and not giving up often work. Grateful.",1
33,dlaczego nie mogę dać sobie spokoju? te wszystkie myśli niszczą mnie coraz bardziej...,1
34,I really am a hopeless romantic haha 🥸,1
35,"jest jej lepiej beze mnie, ma już ludzi, którzy będą umieli jej pomóc",1
36,@HartsonNiddrie @jamie_macca90 @Squawka @FootballIndex Hopeless mate,1
37,@KiritSomaiya @ShefVaidya @BJP4Maharashtra @ChDadaPatil @mipravindarekar @Dev_Fadnavis Those @ShivSena accepting this stand r nothing but spineless opportunists who r hopeless beggars of power. I can only pity the real sainiks hu must b missing Balasaheb to the core!!!,1
38,dlaczego zawsze kończę sama? nieważne jak bardzo się staram i tak zawsze kończę sama.,1
39,"You would have to change the mentality of the Japanese first, which isn't happening. Switching back to sensible nuke power is politically awkward, while allegiance to His Majesty the Car dominates. Japan, like most 21st century nations, is hopeless.   https://t.co/yqYcH4y7Np",1
40,"""No entiendo cuál es la necesidad de usar tanto filtro en Instagram"" Y A CASO NO SE PUSIERON LOS FILTROS EN INSTAGRAM PARA ESO? PARA USARLOS",1
41,This is my entire weakness in one pic,1
42,"@mutualanbase Mungkin kamu hopeless sekarang. makanya lain kali sebelum bertindak di fikir lagi apa akibat nya, setiap tindakan pasti ada resiko mau baik atau buruk. Dan juga, tolong mengerti kalau kenyataan nya sekarang dia sudah sangat kecewa. kamu mau mohon-mohon juga, sudah telat.",1
43,@BenchaaHouari @Rydermania786 @otR52ruhFwHyWOO @ManCity You’re talking absolute rubbish! @Mahrez22 will soon get #PepGuardiola sacked &amp; I hope they sack the hopeless Manager if he can’t see he’s seriously hampering the team with his uselsss selections. @Mahrez22 would actually do well if he keeps it simple &amp; crosses to others but no,1
44,"Wrong. Negative, hopeless and simply wrong.",1
45,@Mohamed10276429 7alak msh 3agbny ya bashmohnds .. shyfk msh8l tamer hosny 2 blel 3lb7r w hopeless case 3l25er 😂😂,1
46,"@lxoncals Wow I thought that only me see motivation in irl,but often I see it in strangers on the street",1
47,yknow i tweeted this specifically w @Shes_Hopeless in mind and she liked it so i’m happy,1
48,@brianfr61644158 can you trib my crush,1
49,"@papillonmaman @pnwmama2 God, hopeless. Absolutely hopeless 😂😂 As long as you don’t say you like the Yankees 👀👀👀",1
50,"Maybe the hopeless @nyjets learned something today. Not from their game, from the Bengals. IT DOESN’T MATTER HOW GOOD YOUR QB IS IF YOU CAN’T PROTECT HIM. #tradethepick",1
51,@Jayecane Wish i can receive that  😂,1
52,I emailed my lecturer asking for the deferred assessment she offered. I'm hopeless,1
53,"❝ If you really think I’m average, then your really are hopeless.     By the way the names Zero.    Shouldn’t be to hard for you to remember given how you managed to make a master plan and such. ❞",1
54,"The current state of the U.S is embarrassing, sad and I'm completely fucking hopeless",1
55,@JennaEllisEsq hahaha you are so hopeless.  This is like the bad news bears of legal teams.,1
56,"i miss the time where we all put music to moseby dancing, can we bring that back",1
57,@Katelynnnn_15 Yes pls lmao,1
58,Um so me @peach_tweeter and @smolstar_kawaii played Minecraft last night and  🤣 we are so hopeless. We just killed each other by mistake.,1
59,"anyone else just stare in shock at a $150 laptop, the only thing you own, with no idea what your life is going to look like tomorrow or next week or this evening and feel totally lost and hopeless or is it just me lmao",1
60,@imissaIex I wanna fight them,1
61,man I'm hopeless,1
62,One lesson of the Trump era is that at least 1% of doctors and lawyers are hopeless loons and glory hogs.,1
63,Hopeless Romantic !,1
64,Cause way back then I didn't know shit. And I don't know shit now. When the world's looking hopeless. Imma still hold shit down.,1
65,"@otR52ruhFwHyWOO @Rydermania786 @ManCity You really need to shut your gob because you’re drawing a lot of dislike to your god, @Mahrez22. Does he have #PepGuardiola’s dirty secrets or what? Why does he keep playing this hopeless player who contributes next to nothing to the team play? I’m fast losing faith in #Pep.",1
66,I hope it works(ofc yes),1
67,@darth_jeb @calderondavid_7 @paxchristus0 @protnonsense Good luck with all that lol - you're deeply hopeless,1
68,@laa_laa_03 Needed this. I let the state of the world make me feel like everything we do is hopeless but I guess it’s even more important to raise good humans,1
69,"@ChanceRchance @JimmyHSands @siennamarla Leadership? He’s hopeless. Greyer than Major.  He’s weak, divisive, inept and dishonest.  He certainly has the support of blue ticks, the media and Labour grandees but is behind the worst Tory government in living memory when Labour should be 20% ahead.",1
70,@hope7310 @hitechwaitress @ConanOBrien sometimes I feel so jinxed and hopeless.,1
71,"@ColinMPerry Hopeless? 😂  Come on, Colin! You can do it!",1
72,Hopeless,1
73,@E4rthSea udah,1
74,* I did.,1
75,nobody:   me:  shit did I eat today*,1
76,#Golden by @Harry_Styles  #AMAsTNT #AMAs   hopeless,1
77,"@Modquokka We managed it despite our hopeless Federal Govt (Conservative), because the State Govts control healthcare. If it had been left to the Federal, we'd have been looking like you guys!",1
78,@Naunaback @bonggbudiharto done,1
79,@gabs_4321 É um grude msm em 😌,1
80,@noeikmar Sampe berdarah un? Sumpah? Khia iki sampe trauma loh ga gelem nang WC un. Sampe dia ndempis meneng ae kebelet paling ya pas tak ajak ng wc berontak nangis kejer. Tak cobae un protexin yaaaaa. Aku nek hopeless tak tuku interlac ae. Tp larang ilooooo gaiso diklaimno 🥺,1
81,@gabs_4321 ❤,1
82,"@viniauliazs Tapi tetep sakit Vin Baek Kyong sama dan oh gajadi pasangan :') , nyesek aja gtu rasanya, aku tidak ingin mengulang peristiwa yg sama antara jipyeong-dalmi lagi dah lah hopeless , kenapa sih writernim nya seneng bgt bikin second lead tersiksa :')",1
83,@HarpoGarza @flattery_sucks He’s a hopeless romantic I’m gonna have to really go in if he signs with em,1
84,@bulIiez Me please✨,1
85,@reikageee hopeless wkw,1
86,@akuayya 26,1
87,"@rosariodawson @DG4DA First time in my life I donated to a campaign, living in Ky it's hopeless but Georgia Has a chance to change things, if I could do more I will.",1
88,"@RealWoodyVanErk @Richbytes @DeeKiss3 @Jim_Jordan @RealWoodyVanErk  RE : ""Says the fool! I always block hopeless fools!!""  ..... then why are you responding?",1
89,@gabs_4321 vou te expor  ❤  https://t.co/qiqbGvlEys,1
90,@spuddy108 @AlboMP @destinationnsw @SydneyAirport @DanielAndrewsMP @PeterKhalilMP With you there. I think they're equally hopeless. But Albo is on borrowed time sadly.,1
91,Show me it's real by getting me a DJUNGELSKOG,1
92, https://t.co/6ryPiMDZGc,1
93,im on my dad house  i forgot my digital pen at my mom's house  IM HOPELESS,1
94,"@glaubxr Uma galera com ideia errada aí, nem vem ao caso. Só digo que se depender de gente com esse tipo de pensamento, teremos trevas e A***** nos próximos 4 anos.",1
95,We are the Bane family right now. Just the urge to nibble babie fingers and toes and overall grabby hands. I swear I will learn how to hold a toddler properly after this chapter as if it'll be the last thing I do #yatofic,1
96,@RikaB7 @Qanon76 @SidneyPowell1 You’re in a cult.  You’re hanging on like the German people who thought Hitler had one last trick up his sleeve as the Soviet Red Army had Berlin surrounded.  It’s hopeless.,1
97,@SebGorka Either the claim is hopeless or it’s exploding in to something criminal - including perhaps some republicans?,1
98,it’s me i’m back on my bullshit i want to cry  not because everything hurts but because it feels very hopeless and like it’ll never stop !!! aaaaaaaaugufufjj,1
99,"@SenKamalaHarris  https://t.co/4l6Km2wgnS he just invited MI to the WH :( This is a horrible injustice - ots too much on people. Wish you and Pres Biden would tell us what to expect but I know Trump is the Devil, it just seems so hopeless. Everything. God Bless",1
0,omg no one cares just give us bts,1
1,probably no one is seeing this anyways   just here for if anyone cares,1
2,"Oh good, we’ve gone from a women’s match that few cared about to a women’s match no-one cares about #SurvivorSeries",1
3,@gukth To the ones that are hating no one cares about you.  We all love chim he is a little baby like who hates him?  So don’t hate on all Taekookers because they’re not the same so sthu.   And mind ur own business,1
4,"you will never see: (thread)  Aries that isn’t obnoxious bc fr, y’all need to CHATAFAQA!!!  Taurus that isn’t manipulative.. whew.. apparently “nothing is wrong with you”.   Gemini that isn’t a crackhead, no fr tho.. wtf are we on? stop oversharing, no one cares.",1
5,@JohnnyStalling8 @_star_ship_pain @Kevi123222 @WWE @SashaBanksWWE @WWEAsuka No one cares who you like asuka is better,1
6,but like fr no one cares you got 500 on twitch and 100 on instagram  https://t.co/X7ZUIPoQmN,1
7,@senatorshoshana Unless it’s weed brownies no one cares! #ProTip,1
8,@joewheat27 Nah. No one cares about unproven sources. Plus no one is going to blame BYU for bowing down to the PAC and bailing them out after they bailed on BYU.,1
9,@gtownmike101 @929TheGame @putemupcdukes NO ONE CARES.Sell it all.AWFUL AWFUL.He’s a hindrance.Flacco2.0 w/o a ring.,1
10,@CNN NO ONE CARES,1
11,They always use children because no one cares. @Microsoft  https://t.co/4zWv0RMrGv,1
12,Absolutely no one cares what Chris Christie says the Dems don’t care either but they will parade out anyone who goes against DJT   Sick folks,1
13,@JoeNBC No one really cares about this... WHEN is Kamala Harris taking over... and when do we get all OUR FREE STUFF??,1
14,@JennaEllisEsq Don’t flatter yourself.  No one cares lol,1
15,"ok, no one cares but i approve!",1
16,@choerryweeb no one cares on the internet so i will continue letting everyone know my business 😏👍,1
17,NO ONE CARES!!  https://t.co/BMtjK0tCmd,1
18,No one cares go to sleep,1
19,It’s hard to love yourself when you feel like no one cares,1
20,Guys I know no one cares but I finished my rock garden in animal crossing and I feel so accomplished 😂,1
21,I know for some reason no one else really cares if the house is messy but the thing is I know that my in-laws always blame me if the house is messy so I have to clean it,1
22,@startupbookjo no one cares abt this achievements lmfaoo,1
23,"//vent   me: *happiest point in my life* family at gathering when i actually try to engage and talk for once: *ignores me, speaks over me, acts uninterested, undermines me* me: *now thinks that no one cares about me wow lolz*",1
24,and no one cares 😣💔,1
25,"Someone I follow on IG, who just had a baby a month ago, is out for their “first date night!” Dinner in a restaurant. 😳😳 the last place I’d want to go, in a pandemic, when I have a new baby at home. Like wtf. I guess no one cares??",1
26,@bennyjohnson No one cares what his half-assed opinion is any more. He’s gone and a grown-up is back in charge.,1
27,This is why the Senate needs Mr. Ossoff and Rev. Warnock.  McConnell does not care if the folks in Georgia eat and neither do Purdue and Loeffler. No one should be food insecure in America. McConnell got his judges and America did not get the Cares Package it desperately needs.,1
28,"@318830VS @TheRightMelissa @realDonaldTrump President-elect Biden, was thoughtful and cared enough about his supporters not to hold those events.   Instead, he held press conferences and car rallies. No one seemed to get sick either. That’s why we all voted for Biden. He cares about the American people.   So wake up!",1
29,"@El_a_Minnow_Q @Denny_Norris @IndySpanglish @RealCandaceO And yet you keep hiding the consertives part in history and pretending party's make policy.  the Cons made the confedracy first it failed, then they made the kkk after. Consertives no one else. No body cares about party's when you leave out what inside the party itself.",1
30,"@MaElviraSalazar @FischbachMN7 @GOP Don't make it about gender, no one cares about that only libs lol",1
31,@realDonaldTrump @Debbie22210 nO oNe CaReS wHaT yOu HaVe To SaY!  https://t.co/bqc54P0VM8,1
